I;L;J;AMUX;AMUN;AMUG;AMUF;E;D_J;Gx;Gn0;Gg;Gf
0.0;2;2.5;0.0;1.0;0.0;0.0;5052.6310653356795;1579.318549231239;0.0;0.019710064188469947;0.13570876244502544;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;5261.45096944946;3505.835146872865;0.0;0.24540846028110055;0.13573812395228457;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;5261.45096944946;2769.5753643680446;0.0;0.0;0.22120286866298228;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;5261.45096944946;2021.6312972780906;0.0;4.487468987997269;0.22120286866298228;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;5261.45096944946;1260.9528659172327;0.0;0.01858092627842619;0.13573812395228457;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;5261.45096944946;1579.4229104422202;0.0;0.019711366627530275;0.13573812395228457;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;5478.901179593945;3506.0763759870883;0.0;0.24542534631909618;0.13576870477789146;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;5478.901179593945;2769.765933001175;0.0;0.0;0.2212527040824898;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;5478.901179593945;2021.7704014591766;0.0;4.487777761263474;0.2212527040824898;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;5478.901179593945;1261.0396294215561;0.0;0.01858220479273157;0.13576870477789146;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;5478.901179593945;1579.5315871978883;0.0;0.019712722925049265;0.13576870477789146;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;5705.338377199951;3506.3275806369797;0.0;0.24544293064458858;0.1358005558086009;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;5705.338377199951;2769.964382209597;0.0;0.0;0.22130460946586814;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;5705.338377199951;2021.9152580086052;0.0;4.488099303215335;0.22130460946586814;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;5705.338377199951;1261.1299808527963;0.0;0.018583536177375994;0.1358005558086009;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;5705.338377199951;1579.6447580580761;0.0;0.01971413530947269;0.1358005558086009;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;5941.133984965034;3506.5891735893165;0.0;0.24546124215125217;0.1358337300760458;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;5941.133984965034;2770.1710380750133;0.0;0.0;0.22135867123503758;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;5941.133984965034;2022.0661049473335;0.0;4.488434142194326;0.22135867123503758;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;5941.133984965034;1261.2240686718562;0.0;0.01858492262002338;0.1358337300760458;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;5941.133984965034;1579.7626089794178;0.0;0.01971560610155922;0.1358337300760458;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;6186.674776094437;3506.861584711273;0.0;0.2454803109297891;0.13586828284892477;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;6186.674776094437;2770.386240188274;0.0;0.0;0.22141497945750704;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;6186.674776094437;2022.22319015722;0.0;4.4887828284304305;0.22141497945750704;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;6186.674776094437;1261.3220474901827;0.0;0.01858636639896975;0.13586828284892477;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;6186.674776094437;1579.885333622492;0.0;0.019717137718213554;0.13586828284892477;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;6442.363508721371;3507.1452616806437;0.0;0.24550016831764507;0.13590427172930308;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;6442.363508721371;2770.6103422104434;0.0;0.0;0.22147362800330872;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;6442.363508721371;2022.3867717905744;0.0;4.489145934951225;0.22147362800330872;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;6442.363508721371;1261.4240783252155;0.0;0.018587869886907415;0.13590427172930308;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;6442.363508721371;1580.0131336717866;0.0;0.019718732676479646;0.13590427172930308;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;6708.619586547218;3507.4406707256917;0.0;0.24552084695079843;0.13594175675321735;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;6708.619586547218;2770.843712457275;0.0;0.0;0.22153471470894678;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;6708.619586547218;2022.5571186967888;0.0;4.489524058528886;0.22153471470894678;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;6708.619586547218;1261.5303288664893;0.0;0.018589435554846167;0.13594175675321735;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;6708.619586547218;1580.1462191690089;0.0;0.019720393597700434;0.13594175675321735;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;6985.879746785249;3507.748297395906;0.0;0.2455423808177134;0.13598080049579586;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;6985.879746785249;2771.0867345081;0.0;0.0;0.22159834154870436;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;6985.879746785249;2022.7345108667937;0.0;4.4899178206667605;0.22159834154870436;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;6985.879746785249;1261.6409737528538;0.0;0.018591065976198303;0.13598080049579586;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;6985.879746785249;1580.2848088603218;0.0;0.019722123211851402;0.13598080049579586;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;7274.598776536364;3508.06864736496;0.0;0.2455648053155472;0.13602146818110766;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;7274.598776536364;2771.339807840159;0.0;0.0;0.22166461481365693;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;7274.598776536364;2022.9192398960804;0.0;4.4903278686271495;0.22166461481365693;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;7274.598776536364;1261.7561948612781;0.0;0.018592763831034288;0.13602146818110766;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;7274.598776536364;1580.4291305580875;0.0;0.019723924362055164;0.13602146818110766;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;7575.250258771913;3508.402247267208;0.0;0.2455881573087046;0.13606382779696838;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;7575.250258771913;2771.603348489424;0.0;0.0;0.2217336452987633;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;7575.250258771913;2023.1116094670674;0.0;4.490754876502027;0.2217336452987633;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;7575.250258771913;1261.8761816077129;0.0;0.01859453191051621;0.13606382779696838;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;7575.250258771913;1580.5794215177189;0.0;0.01972580000928461;0.13606382779696838;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;7888.327349147113;3508.7496455691826;0.0;0.24561247518984278;0.13610795021494668;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;7888.327349147113;2771.8777897390733;0.0;0.0;0.2218055484984316;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;7888.327349147113;2023.3119358516433;0.0;4.491199546328555;0.2218055484984316;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;7888.327349147113;1262.0011312605452;0.0;0.01859637312151667;0.13610795021494668;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;7888.327349147113;1580.7359288302991;0.0;0.01972775323726286;0.13610795021494668;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;8214.343584919421;3509.111413477531;0.0;0.2456377989434272;0.13615390931582141;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;8214.343584919421;2772.1635828367534;0.0;0.0;0.22188044481096822;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;8214.343584919421;2023.520548434731;0.0;4.49166260925124;0.22188044481096822;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;8214.343584919421;1262.1312492671593;0.0;0.018598290491430917;0.13615390931582141;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;8214.343584919421;1580.8989098316215;0.0;0.01972978725756809;0.13615390931582141;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;8553.83372729865;3509.4881458849613;0.0;0.24566417021194728;0.1362017821207602;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;8553.83372729865;2772.4611977418663;0.0;0.0;0.22195845975234996;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;8553.83372729865;2023.7377902597605;0.0;4.492144826732751;0.22195845975234996;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;8553.83372729865;1262.2667495941662;0.0;0.0186002871731903;0.1362017821207602;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;8553.83372729865;1581.0686325283466;0.0;0.01973190541495206;0.1362017821207602;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;8907.354638610439;3509.8804623557885;0.0;0.24569163236490518;0.1362516489284985;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;8907.354638610439;2772.771123904141;0.0;0.0;0.22203972417977533;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;8907.354638610439;2023.9640185969854;0.0;4.49264699181541;0.22203972417977533;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;8907.354638610439;1262.4078550818776;0.0;0.018602366450485682;0.1362516489284985;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;8907.354638610439;1581.2453760420058;0.0;0.01973411119288129;0.1362516489284985;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;9275.486195712067;3510.289008152778;0.0;0.24572023057069445;0.13630359345882004;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;9275.486195712067;2773.093871074831;0.0;0.0;0.22212437452548447;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;9275.486195712067;2024.1996055356076;0.0;4.493169930435557;0.22212437452548447;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;9275.486195712067;1262.554797813635;0.0;0.018604531743209727;0.13630359345882004;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;9275.486195712067;1581.429431071606;0.0;0.019736408219310435;0.13630359345882004;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;9658.832241158709;3510.7144553070384;0.0;0.24575001187149267;0.13635770300265082;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;9658.832241158709;2773.429970151917;0.0;0.0;0.22221255304135687;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;9658.832241158709;2024.4449386007284;0.0;4.4937145027930105;0.22221255304135687;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;9658.832241158709;1262.7078195006186;0.0;0.018606786613127306;0.13635770300265082;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;9658.832241158709;1581.621100375629;0.0;0.0197388002726977;0.13635770300265082;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;10058.021573680418;3511.1575037327716;0.0;0.245781025261294;0.13641406857909996;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;10058.021573680418;2773.7799740607506;0.0;0.0;0.22230440805482954;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;10058.021573680418;2024.7004213961675;0.0;4.494281604777949;0.22230440805482954;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;10058.021573680418;1262.867171882794;0.0;0.01860913476978369;0.13641406857909996;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;10058.021573680418;1581.820699274243;0.0;0.019741291288272452;0.13641406857909996;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;10473.708979594487;3511.618882388822;0.0;0.2458133217672175;0.13647278509979793;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;10473.708979594487;2774.1444586716666;0.0;0.0;0.22240009423670773;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;10473.708979594487;2024.9664742742668;0.0;4.494872169457693;0.22240009423670773;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;10473.708979594487;1263.033117146689;0.0;0.01861158007666076;0.13647278509979793;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;10473.708979594487;1582.028556172593;0.0;0.01974388536456598;0.13647278509979793;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;10906.57630684497;3512.099350488996;0.0;0.24584695453422972;0.13653395154090384;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;10906.57630684497;2774.524023756121;0.0;0.0;0.2224997728814729;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;10906.57630684497;2025.2435350338187;0.0;4.495487168625916;0.2224997728814729;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;10906.57630684497;1263.2059283607123;0.0;0.018614126557591683;0.13653395154090384;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;10906.57630684497;1582.2450131060655;0.0;0.01974658677021645;0.13653395154090384;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;11357.333583431051;3512.599698763239;0.0;0.24588197891342672;0.1365976711231719;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;11357.333583431051;2774.9192939830123;0.0;0.0;0.22260361220072458;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;11357.333583431051;2025.5320596473193;0.0;4.496127614416947;0.22260361220072458;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;11357.333583431051;1263.3858899287643;0.0;0.01861677840344517;0.1365976711231719;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;11357.333583431051;1582.4704263084643;0.0;0.019749399951059777;0.1365976711231719;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;11826.720182059105;3513.1207507718486;0.0;0.2459184525540294;0.13666405150049651;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;11826.720182059105;2775.330919956894;0.0;0.0;0.22271178763043878;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;11826.720182059105;2025.8325230188086;0.0;4.496794560987967;0.22271178763043878;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;11826.720182059105;1263.5732980629243;0.0;0.0186195399790908;0.13666405150049651;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;11826.720182059105;1582.7051668040817;0.0;0.019752329537518765;0.13666405150049651;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;12315.506032928262;3513.6633642749775;0.0;0.24595643549924842;0.13673320495737035;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;12315.506032928262;2775.7595792998695;0.0;0.0;0.22282448215275166;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;12315.506032928262;2026.1454197735889;0.0;4.497489106271972;0.22282448215275166;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;12315.506032928262;1263.7684612760224;0.0;0.018622415830657383;0.13673320495737035;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;12315.506032928262;1582.949621024675;0.0;0.019755380352303013;0.13673320495737035;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;12824.492886639466;3514.2284326598083;0.0;0.2459959902861866;0.13680524861572368;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;12824.492886639466;2776.205977779047;0.0;0.0;0.22294188663303116;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;12824.492886639466;2026.4712650812028;0.0;4.498212393804556;0.22294188663303116;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;12824.492886639466;1263.9717008949551;0.0;0.018625410693096988;0.13680524861572368;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;12824.492886639466;1583.2041914524273;0.0;0.019758557418433166;0.13680524861572368;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;13354.515629298974;3514.8168864278646;0.0;0.2460371820499505;0.13688030465163858;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;13354.515629298974;2776.6708504814987;0.0;0.0;0.22306420017304063;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;13354.515629298974;2026.810595513087;0.0;4.498965614627668;0.22306420017304063;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;13354.515629298974;1264.1833515956312;0.0;0.018628529498067686;0.13688030465163858;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;13354.515629298974;1583.4692972900002;0.0;0.019761865967603213;0.13688030465163858;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;13906.443651973828;3515.42969474505;0.0;0.2460800786321535;0.1369585005224575;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;13906.443651973828;2777.1549630387794;0.0;0.0;0.22319163048104187;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;13906.443651973828;2027.1639699363993;0.0;4.499750009273665;0.22319163048104187;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;13906.443651973828;1264.4037619604774;0.0;0.018631777382148766;0.1369585005224575;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;13906.443651973828;1583.7453751588455;0.0;0.01976531144889551;0.1369585005224575;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;14481.18227674533;3516.067867057092;0.0;0.24612475069399645;0.1370399692048438;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;14481.18227674533;2777.6591129031076;0.0;0.0;0.22332439425974543;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;14481.18227674533;2027.5319704455594;0.0;4.5005668698330785;0.22332439425974543;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;14481.18227674533;1264.63329505947;0.0;0.01863515969540259;0.1370399692048438;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;14481.18227674533;1584.0328798269838;0.0;0.019768899537863534;0.1370399692048438;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;15079.674241700091;3516.732454773244;0.0;0.2461712718341271;0.1371248494443796;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;15079.674241700091;2778.184130677477;0.0;0.0;0.22346271761306308;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;15079.674241700091;2027.915203333152;0.0;4.5014175421097535;0.22346271761306308;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;15079.674241700091;1264.8723290557155;0.0;0.018638682010298196;0.1371248494443796;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;15079.674241700091;1584.3322849675324;0.0;0.01977263614599838;0.1371248494443796;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;15702.901247293776;3517.424553021155;0.0;0.24621971871148085;0.1372132860173277;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;15702.901247293776;2778.7308815019833;0.0;0.0;0.22360683647268217;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;15702.901247293776;2028.3143001018682;0.0;4.50230342786708;0.22360683647268217;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;15702.901247293776;1265.1212578366303;0.0;0.018642350131012127;0.1372132860173277;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;15702.901247293776;1584.6440839492964;0.0;0.019776527430595436;0.1372132860173277;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;16351.88556662486;3518.1453024759912;0.0;0.2462701711733194;0.1373054300052164;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;16351.88556662486;2779.3002664988153;0.0;0.0;0.2237569970455378;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;16351.88556662486;2028.7299185192637;0.0;4.5032259871692695;0.2237569970455378;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;16351.88556662486;1265.380491671825;0.0;0.018646170103122757;0.1373054300052164;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;16351.88556662486;1584.968790660812;0.0;0.019780579805038525;0.1373054300052164;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;17027.691722258976;3518.895891267045;0.0;0.24632271238869316;0.13740143908295713;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;17027.691722258976;2779.8932242784554;0.0;0.0;0.22391345628333753;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;17027.691722258976;2029.1627437172008;0.0;4.504186740821819;0.22391345628333753;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;17027.691722258976;1265.650457898859;0.0;0.018650148223715343;0.13740143908295713;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;17027.691722258976;1585.3069403692969;0.0;0.019784799949519698;0.13740143908295713;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;17731.428232354832;3519.6775569651613;0.0;0.2463774289875613;0.13750147782123834;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;17731.428232354832;2780.5107325097265;0.0;0.0;0.22407648237535135;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;17731.428232354832;2029.6134893378926;0.0;4.505187272915407;0.22407648237535135;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;17731.428232354832;1265.9316016380642;0.0;0.018654291051915357;0.13750147782123834;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;17731.428232354832;1585.6590906160113;0.0;0.019789194822213432;0.13750147782123834;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;18464.249428955427;3520.4915886545136;0.0;0.24643441120581597;0.13760571800399618;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;18464.249428955427;2781.1538095564774;0.0;0.0;0.22424635526577152;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;18464.249428955427;2030.082898728588;0.0;4.506229233477779;0.22424635526577152;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;18464.249428955427;1266.2243865377056;0.0;0.018658605419868926;0.13760571800399618;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;18464.249428955427;1586.0258221496192;0.0;0.01979377167092509;0.13760571800399618;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;19227.357351427763;3521.339329092389;0.0;0.24649375303646723;0.13771433896180746;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;19227.357351427763;2781.8235161837874;0.0;0.0;0.22442336719701955;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;19227.357351427763;2030.5717461870045;0.0;4.507314341238259;0.22442336719701955;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;19227.357351427763;1266.5292955507966;0.0;0.018663098444189664;0.13771433896180746;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;19227.357351427763;1586.4077398991983;0.0;0.01979853804523418;0.13771433896180746;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;20022.003718155844;3522.222176960825;0.0;0.24655555238725776;0.13782752792210834;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;20022.003718155844;2782.5209573367424;0.0;0.0;0.22460782328047285;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;20022.003718155844;2031.080838259733;0.0;4.508444386509857;0.22460782328047285;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;20022.003718155844;1266.8468317449517;0.0;0.018667777537892376;0.13782752792210834;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;20022.003718155844;1586.805473988631;0.0;0.019803501809154054;0.13782752792210834;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;20849.491979722232;3523.141589214112;0.0;0.24661991124498786;0.13794548037719997;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;20849.491979722232;2783.247283994935;0.0;0.0;0.2248000420961777;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;20849.491979722232;2031.6110150959153;0.0;4.509621234194064;0.2248000420961777;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;20849.491979722232;1267.1775191467184;0.0;0.018672650422834797;0.13794548037719997;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;20849.491979722232;1587.2196807941843;0.0;0.019808671154330635;0.13794548037719997;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;21711.179456945054;3524.099083526354;0.0;0.24668693584684478;0.1380684004710669;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;21711.179456945054;2784.0036951060147;0.0;0.0;0.2250003563232201;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;21711.179456945054;2032.1631518586266;0.0;4.510846826913734;0.2250003563232201;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;21711.179456945054;1267.5219036218978;0.0;0.01867772514268968;0.1380684004710669;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;21711.179456945054;1587.6510440471661;0.0;0.019814054613803683;0.1380684004710669;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;22608.479567277773;3525.0962408434816;0.0;0.24675673685904373;0.13819650140610024;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;22608.479567277773;2784.791439601753;0.0;0.0;0.2252091134025337;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;22608.479567277773;2032.738160196487;0.0;4.5121231882796575;0.2252091134025337;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;22608.479567277773;1267.8805537934336;0.0;0.018683010076470455;0.13819650140610024;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;22608.479567277773;1588.1002759836397;0.0;0.01981966107635534;0.13819650140610024;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;23542.864143224204;3526.1347080443234;0.0;0.24682942956310264;0.13833000587089456;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;23542.864143224204;2785.611818500265;0.0;0.0;0.22542667623405035;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;23542.864143224204;2033.3369897781604;0.0;4.513452426296735;0.22542667623405035;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;23542.864143224204;1268.2540619985273;0.0;0.018688513952634916;0.13833000587089456;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;23542.864143224204;1588.5681185432693;0.0;0.01982549980147187;0.13833000587089456;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;24515.865846570436;3527.216200715503;0.0;0.2469051340500852;0.13846914649035996;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;24515.865846570436;2786.466187098148;0.0;0.0;0.22565342391021626;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;24515.865846570436;2033.9606298924948;0.0;4.514836736915845;0.22565342391021626;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;24515.865846570436;1268.6430452866914;0.0;0.018694245863792168;0.13846914649035996;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;24515.865846570436;1589.055344619447;0.0;0.01983158043494536;0.13846914649035996;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;25529.080682395164;3528.3425060452437;0.0;0.24698397542316705;0.13861416629948525;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;25529.080682395164;2787.3559572565623;0.0;0.0;0.22588975248805004;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;25529.080682395164;2034.6101111172256;0.0;4.516278407737913;0.22588975248805004;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;25529.080682395164;1269.0481464605732;0.0;0.018700215282039793;0.13861416629948525;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;25529.080682395164;1589.5627593629874;0.0;0.019837913025143976;0.13861416629948525;0.0
0.0;0;0.5;0.0;1.0;0.0;0.0;26584.170616980846;3529.515485841314;0.0;0.24706608400889196;0.13876531924216987;0.0
0.0;1;0.5;0.0;1.0;0.0;0.0;26584.170616980846;2788.2825997853743;0.0;0.0;0.22613607580205455;0.0
0.0;1;1.5;0.0;1.0;0.0;0.0;26584.170616980846;2035.2865070592668;0.0;4.517779821876882;0.22613607580205455;0.0
0.0;2;1.5;0.0;1.0;0.0;0.0;26584.170616980846;1269.4700351614258;0.0;0.018706432074958965;0.13876531924216987;0.0
0.0;2;2.5;0.0;1.0;0.0;0.0;26584.170616980846;1590.0912015417507;0.0;0.019844508039980214;0.13876531924216987;0.0
