I;L;J;AMUX;AMUN;AMUG;AMUF;E;D_J;Gx;Gn0;Gg;Gf
2.5;0;3.0;0.0;1.0;0.0;0.0;1084.3659686896099;1412.0330543325447;0.0;0.0545644737619109;0.14015660247286413;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1084.3659686896099;532.3915776173574;0.0;1.3408353922005594;0.22024608960021505;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1084.3659686896099;539.0969178894965;0.0;1.7395832083809655;0.22024608960021505;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1084.3659686896099;844.3271924483539;0.0;1.3968505283049186;0.22024608960021505;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1084.3659686896099;1871.0204254748237;0.0;0.6349690118751038;0.22024608960021505;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1084.3659686896099;871.6038391702224;0.0;0.02912431277092225;0.14015660247286413;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1084.3659686896099;377.4252068932191;0.0;0.020188714712110697;0.14015660247286413;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1084.3659686896099;382.178784045637;0.0;0.013096294040368066;0.14015660247286413;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1084.3659686896099;598.5638742099464;0.0;0.010516062215931918;0.14015660247286413;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1084.3659686896099;1326.4114251142712;0.0;0.009560612962892187;0.14015660247286413;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1084.3659686896099;4018.3538715065183;0.0;0.0;0.14015660247286413;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1129.1816686047523;901.5896950324292;0.0;0.06795372135788294;0.14016307789849486;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1129.1816686047523;1412.059076366554;0.0;0.05456547931811058;0.14016307789849486;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1129.1816686047523;532.4013889399015;0.0;1.3408601021491473;0.2202562652690633;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1129.1816686047523;539.106852783222;0.0;1.739615266761803;0.2202562652690633;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1129.1816686047523;844.3427523609562;0.0;1.3968762705436306;0.2202562652690633;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1129.1816686047523;1871.054906082055;0.0;0.6349807135737087;0.2202562652690633;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1129.1816686047523;871.6199017579047;0.0;0.0291248494962171;0.14016307789849486;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1129.1816686047523;377.4321623759818;0.0;0.020189086765313866;0.14016307789849486;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1129.1816686047523;382.18582713098516;0.0;0.013096535388973802;0.14016307789849486;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1129.1816686047523;598.5749050066007;0.0;0.010516256014035856;0.14016307789849486;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1129.1816686047523;1326.4358692468707;0.0;0.0095607891532405;0.14016307789849486;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1129.1816686047523;4018.4279248304015;0.0;0.0;0.14016307789849486;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1175.849554052157;901.606996699031;0.0;0.06795502540188185;0.14016982121759486;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1175.849554052157;1412.0861740313744;0.0;0.05456652643936356;0.14016982121759486;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1175.849554052157;532.4116058172467;0.0;1.3408858334929892;0.22026686191336334;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1175.849554052157;539.1171983396109;0.0;1.7396486502881752;0.22026686191336334;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1175.849554052157;844.3589554485465;0.0;1.3969030768477069;0.22026686191336334;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1175.849554052157;1871.0908119584833;0.0;0.6349928989665381;0.22026686191336334;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1175.849554052157;871.6366282988433;0.0;0.029125408407258996;0.14016982121759486;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1175.849554052157;377.43940536630686;0.0;0.020189474197479667;0.14016982121759486;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1175.849554052157;382.1931613449823;0.0;0.013096786713817228;0.14016982121759486;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1175.849554052157;598.5863917654887;0.0;0.010516457822859157;0.14016982121759486;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1175.849554052157;1326.4613237871176;0.0;0.009560972626484806;0.14016982121759486;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1175.849554052157;4018.5050391769855;0.0;0.0;0.14016982121759486;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1224.4461739031435;901.6250135412992;0.0;0.06795638334938944;0.14017684352478915;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1224.4461739031435;1412.1143917958325;0.0;0.05456761684405604;0.14017684352478915;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1224.4461739031435;532.4222450158762;0.0;1.3409126284587003;0.22027789696752578;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1224.4461739031435;539.1279715363164;0.0;1.7396834137443693;0.22027789696752578;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1224.4461739031435;844.3758283013234;0.0;1.3969309912078343;0.22027789696752578;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1224.4461739031435;1871.1282020277172;0.0;0.6350055880505224;0.22027789696752578;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1224.4461739031435;871.6540462422539;0.0;0.029125990421253106;0.14017684352478915;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1224.4461739031435;377.44694775035794;0.0;0.020189877644406568;0.14017684352478915;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1224.4461739031435;382.20079872349544;0.0;0.013097048427336873;0.14017684352478915;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1224.4461739031435;598.5983533370422;0.0;0.010516667973581709;0.14017684352478915;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1224.4461739031435;1326.487830507377;0.0;0.009561163683715254;0.14017684352478915;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1224.4461739031435;4018.585341095348;0.0;0.0;0.14017684352478915;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1275.051240713013;901.6437751264782;0.0;0.06795779742891865;0.1401841563751625;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1275.051240713013;1412.1437759677956;0.0;0.05456875232163936;0.1401841563751625;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1275.051240713013;532.433323995664;0.0;1.340940531019209;0.22028938858954103;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1275.051240713013;539.139190053115;0.0;1.739719614180317;0.22028938858954103;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1275.051240713013;844.393398609143;0.0;1.3969600594339673;0.22028938858954103;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1275.051240713013;1871.1671376501943;0.0;0.6350188016495802;0.22028938858954103;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1275.051240713013;871.672184172535;0.0;0.029126596493336297;0.1401841563751625;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1275.051240713013;377.4548019058599;0.0;0.020190297768186958;0.1401841563751625;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1275.051240713013;382.2087518001438;0.0;0.013097320959027957;0.1401841563751625;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1275.051240713013;598.6108093512671;0.0;0.010516886811079585;0.1401841563751625;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1275.051240713013;1326.5154329075403;0.0;0.009561362638473793;0.1401841563751625;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1275.051240713013;4018.668962368099;0.0;0.0;0.1401841563751625;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1327.7477614727686;901.6633122446241;0.0;0.06795926996114693;0.1401917718034538;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1327.7477614727686;1412.1743747702842;0.0;0.054569934735571105;0.1401917718034538;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1327.7477614727686;532.4448609385705;0.0;1.3409695869660296;0.22030135569114168;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1327.7477614727686;539.1508723009647;0.0;1.739757311005361;0.22030135569114168;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1327.7477614727686;844.4116952070294;0.0;1.39699032923062;0.22030135569114168;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1327.7477614727686;1871.2076827240332;0.0;0.6350325614488435;0.22030135569114168;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1327.7477614727686;871.6910718562483;0.0;0.029127227618146977;0.1401917718034538;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1327.7477614727686;377.4629807224424;0.0;0.020190735258295334;0.1401917718034538;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1327.7477614727686;382.21703362689874;0.0;0.013097604756148316;0.1401917718034538;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1327.7477614727686;598.623780250006;0.0;0.010517114694491885;0.1401917718034538;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1327.7477614727686;1326.5441762865223;0.0;0.009561569817269518;0.1401917718034538;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1327.7477614727686;4018.7560402279732;0.0;0.0;0.1401917718034538;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1382.6221737646563;901.6836569592073;0.0;0.06796080336273028;0.1401997023440553;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1382.6221737646563;1412.2062384207245;0.0;0.0545711660263777;0.1401997023440553;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1382.6221737646563;532.4568747785261;0.0;1.340999843984521;0.22031381796922975;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1382.6221737646563;539.1630374522637;0.0;1.7397965660858947;0.22031381796922975;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1382.6221737646563;844.4307481225649;0.0;1.397021850275269;0.22031381796922975;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1382.6221737646563;1871.2499037900498;0.0;0.6350468900302976;0.22031381796922975;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1382.6221737646563;871.7107402910407;0.0;0.029127884831459797;0.1401997023440553;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1382.6221737646563;377.4714976228244;0.0;0.02019119083272148;0.1401997023440553;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1382.6221737646563;382.225657795535;0.0;0.01309790028445347;0.1401997023440553;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1382.6221737646563;598.6372873205349;0.0;0.010517351997810976;0.1401997023440553;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1382.6221737646563;1326.5741078167086;0.0;0.009561785560115277;0.1401997023440553;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1382.6221737646563;4018.8467175833757;0.0;0.0;0.1401997023440553;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1439.7644875448796;901.7048426598179;0.0;0.06796240015027565;0.14020796105185496;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1439.7644875448796;1412.2394192134968;0.0;0.054572448214844235;0.14020796105185496;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1439.7644875448796;532.4693852325529;0.0;1.3410313517322707;0.2203267959386292;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1439.7644875448796;539.1757054723654;0.0;1.7398374438470563;0.2203267959386292;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1439.7644875448796;844.4505886252491;0.0;1.397054674300012;0.2203267959386292;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1439.7644875448796;1871.2938701411347;0.0;0.6350618109099011;0.2203267959386292;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1439.7644875448796;871.7312217565973;0.0;0.029128569211888233;0.14020796105185496;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1439.7644875448796;377.4803665848778;0.0;0.02019166523915067;0.14020796105185496;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1439.7644875448796;382.23463845997236;0.0;0.013098208028962215;0.14020796105185496;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1439.7644875448796;598.6513527305551;0.0;0.010517599110497251;0.14020796105185496;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1439.7644875448796;1326.6052766214987;0.0;0.009562010221086579;0.14020796105185496;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1439.7644875448796;4018.9411432532897;0.0;0.0;0.14020796105185496;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1499.2684327860457;901.7269041170574;0.0;0.06796406294447822;0.14021656152395634;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1499.2684327860457;1412.2739716059039;0.0;0.054573783405336494;0.14021656152395634;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1499.2684327860457;532.4824128331799;0.0;1.3410641619207309;0.2203403109662171;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1499.2684327860457;539.188897152401;0.0;1.7398800113786423;0.2203403109662171;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1499.2684327860457;844.4712492779043;0.0;1.397088855176614;0.2203403109662171;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1499.2684327860457;1871.3396539361697;0.0;0.6350773485762449;0.2203403109662171;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1499.2684327860457;871.7525498677077;0.0;0.02912928188265777;0.14021656152395634;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1499.2684327860457;377.4896021646065;0.0;0.02019215925619282;0.14021656152395634;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1499.2684327860457;382.24399035954406;0.0;0.013098528494753984;0.14021656152395634;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1499.2684327860457;598.6659995646352;0.0;0.010517856438119396;0.14021656152395634;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1499.2684327860457;1326.6377338560605;0.0;0.009562244168903687;0.14021656152395634;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1499.2684327860457;4019.0394722119304;0.0;0.0;0.14021656152395634;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1561.2316132215046;901.7498775397005;0.0;0.06796579447442974;0.14022551792231305;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1561.2316132215046;1412.3099523076987;0.0;0.054575173789260585;0.14022551792231305;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1561.2316132215046;532.4959789621977;0.0;1.34109832840023;0.22035438530649193;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1561.2316132215046;539.2026341434591;0.0;1.739924338545401;0.22035438530649193;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1561.2316132215046;844.4927639902091;0.0;1.3971244490050707;0.22035438530649193;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1561.2316132215046;1871.3873303186558;0.0;0.6350935285308112;0.22035438530649193;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1561.2316132215046;871.7747596295291;0.0;0.029130024013452497;0.14022551792231305;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1561.2316132215046;377.4992195200767;0.0;0.020192673694662554;0.14022551792231305;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1561.2316132215046;382.2537288432282;0.0;0.013098862207799185;0.14022551792231305;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1561.2316132215046;598.6812518621625;0.0;0.010518124403021129;0.14022551792231305;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1561.2316132215046;1326.6715327914312;0.0;0.009562487787537783;0.14022551792231305;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1561.2316132215046;4019.1418658435196;0.0;0.0;0.14022551792231305;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1625.7556664437934;901.7738006342298;0.0;0.06796759758210569;0.14023484499731825;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1625.7556664437934;1412.3474203743272;0.0;0.05457662164866599;0.14023484499731825;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1625.7556664437934;532.5101058858143;0.0;1.3411339072485144;0.22036904213864297;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1625.7556664437934;539.2169389921853;0.0;1.7399704981019053;0.22036904213864297;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1625.7556664437934;844.5151680744519;0.0;1.397161514205849;0.22036904213864297;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1625.7556664437934;1871.436977540263;0.0;0.6351103773299034;0.22036904213864297;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1625.7556664437934;871.7978874951406;0.0;0.02913079682233828;0.14023484499731825;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1625.7556664437934;377.5092344363392;0.0;0.020193209398912292;0.14023484499731825;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1625.7556664437934;382.26386989488464;0.0;0.013099209715824003;0.14023484499731825;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1625.7556664437934;598.6971346568687;0.0;0.010518403445015626;0.14023484499731825;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1625.7556664437934;1326.7067289021034;0.0;0.009562741476842296;0.14023484499731825;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1625.7556664437934;4019.248492207635;0.0;0.0;0.14023484499731825;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1692.946430619779;901.798712666841;0.0;0.06796947522703867;0.14024455811238917;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1692.946430619779;1412.3864373040383;0.0;0.05457812935999821;0.14024455811238917;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1692.946430619779;532.5248167912699;0.0;1.3411709568629628;0.220384305605183;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1692.946430619779;539.2318351778575;0.0;1.7400185658121898;0.220384305605183;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1692.946430619779;844.538498303599;0.0;1.3972001116159538;0.220384305605183;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1692.946430619779;1871.4886770895082;0.0;0.6351279226283147;0.220384305605183;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1692.946430619779;871.821971425488;0.0;0.029131601577765766;0.14024455811238917;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1692.946430619779;377.5196633513872;0.0;0.020193767248220747;0.14024455811238917;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1692.946430619779;382.2744301595388;0.0;0.013099571589211089;0.14024455811238917;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1692.946430619779;598.7136740179948;0.0;0.010518694022108744;0.14024455811238917;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1692.946430619779;1326.7433799572486;0.0;0.009563005653210421;0.14024455811238917;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1692.946430619779;4019.359526315567;0.0;0.0;0.14024455811238917;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1762.914118095948;901.8246545280152;0.0;0.06797143049118538;0.14025467326959146;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1762.914118095948;1412.4270671390184;0.0;0.054579699398006824;0.14025467326959146;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1762.914118095948;532.5401358249688;0.0;1.3412095380566207;0.22040020085221515;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1762.914118095948;539.2473471509979;0.0;1.7400686205743456;0.22040020085221515;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1762.914118095948;844.5627929717679;0.0;1.3972403045889745;0.22040020085221515;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1762.914118095948;1871.5425138257647;0.0;0.6351461932248074;0.22040020085221515;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1762.914118095948;871.8470509518098;0.0;0.02913243960065635;0.14025467326959146;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1762.914118095948;377.53052338318764;0.0;0.02019434815823889;0.14025467326959146;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1762.914118095948;382.2854269707544;0.0;0.013099948421937546;0.14025467326959146;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1762.914118095948;598.7308970931626;0.0;0.010518996611252223;0.14025467326959146;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1762.914118095948;1326.7815461157197;0.0;0.009563280750259884;0.14025467326959146;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1762.914118095948;4019.4751504181263;0.0;0.0;0.14025467326959146;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1835.7734961786339;901.851668799772;0.0;0.06797346658399542;0.14026520713634466;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1835.7734961786339;1412.469376570721;0.0;0.05458133433981568;0.14026520713634466;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1835.7734961786339;532.5560881321923;0.0;1.341249714158219;0.22041675407139874;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1835.7734961786339;539.2635003735861;0.0;1.7401207445502824;0.22041675407139874;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1835.7734961786339;844.5880919572087;0.0;1.3972821590992812;0.22041675407139874;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1835.7734961786339;1871.5985761188272;0.0;0.6351652191094769;0.22041675407139874;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1835.7734961786339;871.8731672406544;0.0;0.029133312266574677;0.14026520713634466;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1835.7734961786339;377.54183235783586;0.0;0.02019495308249591;0.14026520713634466;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1835.7734961786339;382.29687837914184;0.0;0.013100340832551842;0.14026520713634466;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1835.7734961786339;598.7488321530238;0.0;0.010519311709128112;0.14026520713634466;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1835.7734961786339;1326.8212900249919;0.0;0.0095635672195461;0.14026520713634466;0.0
2.5;2;5.0;0.0;1.0;0.0;0.0;1835.7734961786339;4019.595554305388;0.0;0.0;0.14026520713634466;0.0
2.5;0;2.0;0.0;1.0;0.0;0.0;1911.6440753857016;901.8797998257136;0.0;0.0679755868476906;0.14027617707326026;0.0
2.5;0;3.0;0.0;1.0;0.0;0.0;1911.6440753857016;1412.513435049569;0.0;0.054583036869162084;0.14027617707326026;0.0
2.5;1;1.0;0.0;1.0;0.0;0.0;1911.6440753857016;532.5726998984602;0.0;1.3412915511163443;0.22043399254369467;0.0
2.5;1;2.0;0.0;2.0;0.0;0.0;1911.6440753857016;539.2803213609426;0.0;1.7401750233008793;0.22043399254369467;0.0
2.5;1;3.0;0.0;2.0;0.0;0.0;1911.6440753857016;844.6144367879017;0.0;1.397325743850549;0.22043399254369467;0.0
2.5;1;4.0;0.0;1.0;0.0;0.0;1911.6440753857016;1871.6569559942748;0.0;0.6351850315130838;0.22043399254369467;0.0
2.5;2;0.0;0.0;1.0;0.0;0.0;1911.6440753857016;871.9003631615956;0.0;0.02913422100799135;0.14027617707326026;0.0
2.5;2;1.0;0.0;2.0;0.0;0.0;1911.6440753857016;377.55360883887755;0.0;0.020195583013967684;0.14027617707326026;0.0
2.5;2;2.0;0.0;2.0;0.0;0.0;1911.6440753857016;382.3088031820502;0.0;0.01310074946519128;0.14027617707326026;0.0
2.5;2;3.0;0.0;2.0;0.0;0.0;1911.6440753857016;598.7675086377634;0.0;0.010519639832965782;0.14027617707326026;0.0
2.5;2;4.0;0.0;2.0;0.0;0.0;1911.6440753857016;1326.8626769242132;0.0;0.009563865531304954;0.14027617707326026;0.0
